title,date,content,player_name,image_url,link,sport
Top Indian athletes in Patiala for Federation Cup,"May 31, 2017","31 May 2017
AFI Media

Patiala: India’s top track and field athletes will be in action at the NS-NIS here in Patiala during the 21st Federation Cup Senior Athletics Championships which will kick-off on Thursday morning.

The championships which will provide an opportunity to Indian athletes to qualify for the upcoming Asian Athletics Championships to be held in Bhubaneswar from 6-9 July 2017 will begin with the Women and Men 5000m finals.

More than 700 athletes from around the country have registered for the prestigious athletics event organised by Athletics Federation of India (AFI) every year.

In a message to the athletes, Adille J Sumariwalla, AFI President, said, “I wish all the athletes a great competition. I hope some records will be broken in Patiala. AFI is glad to receive such a large number of entries even though we had to change the venue from Jawaharlal Nehru Stadium, Delhi to Patiala at the last moment. We were compelled to take this decision as throwing events were not allowed inside JLN due to preparations for the FIFA U-17 World Cup to be hosted by India later this year,”

“AFI is thankful to Punjab Athletics Association and Sports Authority of India for their support and making the last-minute arrangements for the competition,” said AFI President.

Some of the top athletes who will be in action during the four-day meet in Patiala are Neeraj Chopra (Javelin Throw), Ankit Sharma (Long Jump), Tintu Luka (800m), Sudha Singh (3000m SC) and Irfan K T (20km Race Walk) to name a few.

Addressing the media during a press conference on Wednesday, PT Usha, former Olympian and coach of top Indian runners such as Olympian Tintu Luka and Jisna Mathew said, “Weather is hot in Patiala but it is not an issue as athletes are used to perform in such conditions. We are ready for the competition.”

Neeraj Chopra, current World Junior record holder in javelin throw, said, “I have already qualified for the IAAF World Championships 2017 but I am participating in this prestigious competition to improve my performance. In javelin throw, the standard is continuously going up in India so it will be a good competition for all athletes. I will try to do my best in this competition.”

Besides, Men and Women 5000m, the other medal events on the opening day of the competition are 400m hurdles (Men & Women) and Women Shot put, High Jump and Hammer Throw.",Usha,https://indianathletics.in/wp-content/uploads/2019/04/3-1.jpg,https://indianathletics.in/top-indian-athletes-in-patiala-for-federation-cup/,Athletics
"Results IGP 2017 (leg-3) Delhi- Jisna bags gold, Poovamma gets silver","May 15, 2017","AFI Media
May 15, 2017

New Delhi: Eighteen-year old Jisna Mathew from Kerela bagged the yellow medal with the timing of 52.65s in the women’s 400 meters event at the last and final leg of Indian Grand Prix 2017 athletics series that concluded at the Jawaharlal Nehru Stadium on Monday, May 15, 2017.

All eyes were on Jisna and Karnataka athlete Poovamma Raju’s contest in the final leg as Keralite has lost to Poovamma in a photo finish with just 0.01s difference in the second leg of IGP, five days ago.
Today, Povamma followed Jisna to clinch the silver with the timing of 52.73s and Debashree Mazumdar (53.69s) won the bronze medal.

Jisna along with Tintu Lukka has been training under legendary Indian athlete P.T. Usha at the Usha School of Athletics. Jisna was first picked from a selection trial conducted by the Usha School of Athletics in 2011 and is one of the athletes the coach believes has untapped potential.

In Men’s 110m Hurdles, Akhil who hails from Kerala bagged the gold medal clocking 14.44s. He was followed by Tamil Nadu’s T.Balamurugan with 14.58s and Kerala’s Sreekanth with 14.82s won the silver and bronze medals respectively.

Purnima Hembram from Orissa who seized the gold medal clocking 13.85s in the IGP leg-1 at Patiala, a week ago added another gold medal to her account in the Women’s 100m Hurdles by bettering her performance to 13.79s. The twin sister’s from Kerala-Liksy Joseph (14.69s) and Niksy Joseph (14.83s) followed Purnima to bag the silver and bronze medals respectively.

Chandigarh’s Husandeep Singh emerged as the winner with 10.69s to clinch the gold medal in Men’s 100m sprint followed by Safikul Mondal(10.76s) at second position and Mohammed Sadath(10.82s) who settled for bronze medal.

Dutee Chand of Odisha secured gold medal once again in the Women’s 100m event with the timing of 11.30s. Merlin Joseph(11.72s) and Himanshree Roy(11.95s) secured the second and third positions.

For complete results of IGP2017 (Leg-3) – Click Here",Usha,https://indianathletics.in/wp-content/uploads/2019/04/Results-IGP-2017-leg-3-Delhi-Jisna-bags-gold-750-420.jpg,https://indianathletics.in/results-igp-2017-leg-3-delhi-jisna-bags-gold-poovamma-gets-silver/,Athletics
"Meet OLLY- the turtle, Mascot of the 22nd Asian Athletics Championships","May 7, 2017","May 07, 2017, Bhubaneswar: The Local Organising Committee of the 22nd Asian Athletics Championships 2017 today unveiled the logo and mascot of the championships in a glittering ceremony held at the Kalinga Stadium Complex in Bhubaneshwar on Sunday, 07 May 2017.

Hon’ble Chief Minister of Odisha, Shri Naveen Patnaik, unveiled the logo and mascot during the official announcement ceremony of the 22nd Asian Athletics Championships 2017.
While logo depicts an athlete crossing the finishing line with historical tourist attractions of Odisha in the background, the mascot of the meet is an Olive Ridley Sea turtle named OLLY. Beaches of Odisha are a prime nesting site for these endangered sea turtles.

Speaking at the gathering, Hon’ble Chief Minister of Odisha said, “I am delighted to be here today to announce that Bhubaneshwar will be hosting the 22nd Asian Athletics Championships. This will be the largest ever sporting event in Bhubaneshwar with participation of 45-countries. More than 700 athletes will participate in 42 athletics event spread over 4 days from 6-9 July, 2017 here at the Kalinga Stadium”.

“Bhubaneshwar has emerged as a sought-after destination for international competitions. The city is also going to host the Hockey World League Final in December 2017 and the prestigious Men’s Hockey World Cup in December 2018. I am sure, these athletics championships will provide substantial exposure to Odia boys and girls who will be watching World Champions in action.

“Kalinga Stadium is being transformed into a world class infrastructure facility for hosting international events as per requirements of International Association of Athletics Federation. All necessary steps are being taken to ensure a pleasant experience for the players, officials and visitors,”

In the 22nd edition of the biggest Athletics meet of Asia, around 700 athletes from 45 Asian countries will participate. The championships will also serve as a qualifying event for the IAAF World Championships 2017 to be held in London in August.

Lauding the efforts being put in by the Odisha Government to host the championships after Ranchi pulled-out few months back, Adille J. Sumariwalla, Athletics Federation of India (AFI), said, “Today, we are all gathered here to take that first step towards realising the idea we have all conceived together. To announce to the world, to announce to the Asian family and most importantly to the people of Odisha, that Kalinga Stadium would be the place where best of the Asian athletes will compete for a berth in the IAAF World Championships,

“When a month ago I came here with the proposal and Odisha said,” Okay, let’s do it.” I myself had doubts how we will be able to do it in such a short time. But today, on Sunday, 7th May 2017, having spent time with the team that is working day and night to make it possible, I can confidently say that the 22nd Asian Athletics Championship will be the best ever Asian athletics meet planned and delivered in such a short span of time”.

“Through these beautifully designed Logo & Mascot, the Championships has now got an identity. The logo and mascot will generate awareness amongst the masses and create a sense of belongingness to the Championships. While the Logo represents the beautiful state of Odisha and the passion to win in everything we do, the Mascot represents the endangered Olive Ridley Sea Turtles whose biggest home is at the Gahirmatha Beach in Odisha. It is indeed a great idea that through this meet we will be contributing towards raising an awareness about preserving the habitat of these beautiful creatures who co-exist with us on this planet”.

Today’s ceremony was also attended by newly appointed Minister of Sports & Youth Services Department of Odisha Shri Chandra Sarathi Behra, former Olympians P.T. Usha and Anju Bobby George, C.K. Valson, Secretary AFI and other senior officials from the Government of Odisha.",Usha,https://indianathletics.in/wp-content/uploads/2019/04/meet-olly-750-420.jpg,https://indianathletics.in/meet-olly-the-turtle-mascot-of-the-22nd-asian-athletics-championships/,Athletics
Indian team for Asian Grand Prix 2017,"April 20, 2017","20 April 2017,AFI Media,New Delhi.

The 16-member Indian Athletics team will depart for China on Saturday, 22 April 2017 to participate in the three-leg Asian Grand Prix 2017.

The first two legs of the AGP 2017 will be held in the Chinese cities of Jiaxing and Jinhua on April 24 and April 27, respectively, while the third and final leg will be held at Chinese Taipei on April 30, 2017.

Men’s 400m national record holder Mohammed Anas and Poovamma Raju, 2014 Incheon Asian Games women’s 400m bronze medallist, will join rest of the team for the last-leg of the competition in Chinese Taipei at a later stage. Both Anas and Poovamma have not got visas for China.

Meanwhile, 17-year old high jumper Tejaswin Shankar, has sustained a back injury last week and is dropped from the China-bound Indian team

Team for first leg in Jiaxing (24 April 2017) & second leg in Jinhua (27 April 2017)

Men

Women

Team for third and final leg at Chinese Taipei (30 April 2017)

Men

Women

Coaches-

1. Garry James Calvert
2. Bibu Mathew
3. P T Usha
4. Radha Krishnan Nair",Usha,https://indianathletics.in/wp-content/uploads/2019/07/INFORMATION-FOR-MEDIA-850-400.jpg,https://indianathletics.in/indian-team-for-asian-grand-prix-2017/,Athletics
Indian Athletics Legend Milkha Singh Passes Away,"June 19, 2021","AFI Media
New Delhi, 19 June 2021:

Track legend Milkha Singh’s passing plunged the Indian sports community into gloom. One of the country’s earliest sports heroes, he died of Covid-related complications in a private hospital in Chandigarh late on Friday night, leaving the athletics community in shock and disbelief.

Athletics Federation of India President Adille J. Sumariwalla led the condolences from the track and field community. “A Titan who lifted the profile of athletics in a young nation, his sharp observations on Indian sport will be missed. His towering legacy will continue to inspire generations of young Indians,” he said.

“It is hard to reconcile to the news that Milkha Singh is no more. We always believed he would return from hospital and cheer our athletes as they prepared for the Olympic Games in Tokyo next month,” Mr. Sumariwalla said, reflecting the emotions of the athletics family encompassing several generations and including the whole country.

Born on 17th October 1935, in Govindpuri, which is now in Pakistan, he moved to Delhi in the aftermath of the Partition in 1947 when several members of his family were killed before his eyes. For him to have escaped that and risen to be a national icon in just over 13 years is ample evidence of the grit and determination that backed his natural talent as a sprinter.

He had a personal best of 20.7 seconds in 200m in Lahore on January 31, 1960. It set him up for a gallant show in the Rome Olympic Games where he clocked a National Record time of 45.6 seconds in the 400m final on September 6. He took part in his third Olympic Games in Tokyo in 1964 as a part of the 4x400m relay team.

Besides his 1960 Olympic Games heroics, Milkha Singh will be remembered his victory in the 1958 Commonwealth Games in Cardiff. He won gold in the 440-yard sprint in a Games Record time of 46.6 seconds. He was the first Indian to win a gold medal in the
Earlier that year, in the Tokyo Asian Games, he won the 200-400m double. He picked up two gold medals in the 1962 Asian Games to end his career on a high.

He was given the tag of Flying Sikh by Pakistan’s Gen. Ayub Khan in 1960 when the Indian ace beat Pakistan’s Abdul Khaliq in a race in Lahore.",Milkha Singh,https://indianathletics.in/wp-content/uploads/2021/06/milkha-singh-AFI-Condoles-1.jpg,https://indianathletics.in/indian-athletics-legend-milkha-singh-passes-away/,Athletics
AFI Condoles death of Gentle Giant Praveen Kumar Sobti,"February 8, 2022","AFI Media

New Delhi, February 8: Athletics Federation of India today condoled the death of the gentle giant Praveen Kumar Sobti at 74 years of age. The two-time Asian Games Discus Throw gold medal and Commonwealth Games Hammer Throw silver medal passed away after a cardiac arrest on Monday evening.

AFI President Adille J. Sumariwalla said Indian Athletics had lost a wonderful ambassador in the death of Praveen Kumar Sobti. “He will remain an inspiration for years to come as he is a great example of an athlete who gave his best on the international platform in the 11 years that he competed at the highest level,” he said.

Hailing from a humble family in Sarhali Kalan village, 50km south of Amritsar, Praveen Kumar Sobti rose to win the 1966 Commonwealth Games Hammer Throw silver medal in Kingston. It was India’s maiden medal in a field event in the Commonwealth Games and only the second in athletics after Milkha Singh’s 440 yard gold in 1958.

Standing over 2m tall, he won Asian Games Discus Throw gold in Bangkok in 1966 and 1970, adding the Hammer Throw bronze in 1966 and Discus Throw Silver in 1974 in Tehran. In the Olympic Games competition in 1968 in Mexico City and 1972 in Munich, he produced his career best Hammer Throw (60.84m) and Discus Throw (53.12m) respectively.

“It is this quality of raising his game at the biggest of stages that made Praveen Kumar the top-notch performer,” Mr. Sumariwalla said. “To have achieved all this at a time when training for major competition entailed only short stints in a National camp speaks volumes about his natural talent and the passionate fire that drove him to achieve excellence.”",Milkha Singh,https://indianathletics.in/wp-content/uploads/2022/02/gentle-giant-Praveen-Kumar-Sobti750-420.jpg,https://indianathletics.in/afi-condoles-death-of-gentle-giant-praveen-kumar-sobti/,Athletics
Anas scripts history at CWG 2018,"April 9, 2018","AFI Media
09 April 2018

Gold Coast. Muhammed Anas Yahiya became the first Indian man to qualify for the 400m final at the Commonwealth Games since the legendary Milkha Singh. National record holder Anas, won his semifinal heat in the men’s 400m race with a time a 45.44 seconds to qualify for the Gold Coast CWG2018 final to be held on Tuesday. Anas’ time was slower than the national record of 45.32 seconds but it was enough to mark him the third fastest Indian in a high qualify final field.

Joining Anas in the final of his event was the high jumper Tejaswin Shankar. Competing in his first Commonwealth Games, the 19-year-old did not have to break much sweat as he qualified for the high jump finals having cleared the cutoff of 2.21m. Shankar started with a height of 2.10m and then progressed to 2.15m where he made a single foul jump before clearing that height too. A successful jump at 2.18m was then followed by a missed clearance at 2.21m. There would be no mistake on his second attempt as Shankar made it to the 13-man final.

Hima Das also advanced to the semifinals of the women’s 400m with relative ease. Das, who is only 18 and only began running the 400m a few months ago, ran a fast 52.11 seconds to qualify as the third fastest runner of the last of five heats. Das’ time was close to her personal best of 51.97 seconds and she will only look to improve on that time in the semifinals of her event to be held on Tuesday.

However, India’s wait for a medal in athletics continued into the second day of the competition with Tejinder Pal Toor and L Suriya falling short in the final of the shot put and women’s 10000m event respectively.

Competing in a strong 12-man field, Toor had a poor evening at the Carrara Stadium. At the end of the first three throws, Toor barely made to the final eight (which allowed him to make three more throws. Toor, who threw 19.42m in his third attempt, never managed to exceed that mark, following with throws of 18.87, a foul throw and a last attempt of 18.63m. Toor had a personal best of 20.40m and had qualified for the Games with an effort of 20.24m at the Federation Cup last month but even those would have not been enough on the day with the bronze medal going at 20.91m to Canada’s Tim Nedow. Tomas Walsh and Chupwuebuka Enekwechi won gold and silver at 21.41m and 21.14m respectively.

Loganathan Suriya also finished out of the medal bracket but will have no regrets about her performance in the women’s 10000m. Suriya ran a personal best time of 32.23.56 seconds to finish 13th out of 19 athletes in a very strong field. Even had Suriya matched the national record of 31:50:47 seconds, she would still have finished outside the podium. Gold went to Stella Chesang at 31:45:30 seconds while silver and bronze were claimed by Stacy Ndiwa and Mercyline Chelangat at 31: 46:36 seconds and 31:48:41 seconds respectively.",Milkha Singh,https://indianathletics.in/wp-content/uploads/2019/04/18-3.jpg,https://indianathletics.in/anas-scripts-history-at-cwg-2018/,Athletics
India’s athletics campaign begins tomorrow at CWG 2018,"April 7, 2018","AFI Media

07 April 2018

Gold Coast (Australia). All eyes will be on Neeraj Chopra ahead of the athletics competitions of the Gold Coast Commonwealth Games. No Indian athlete has ever won a gold in the javelin throw at the Games, but the 20-year-old from the village of Khandra in Haryana’s Panipat district might well break that trend. Chopra, who has a personal best of 86.48m, is coming into the Games with a season’s best of 85.94m. That throw is the best amongst Commonwealth Games this season. Also in Chopra’s favour is the fact that former Olympic champion Keshorn Walcott is skipping the games while 2016 Olympic silver medalist Julius Yego of Kenya has been woefully out of form.

Should Chopra win gold, it would be only the fifth ever for India at the games. Only Milkha Singh (440 yards, 1958), women’s 4x400m (2010), Krishna Poonia (women’s discus, 2010) and Vikas Gowda (men’s discus, 2014) have won gold previously.

Chopra is one of several medal winning prospects for the Indian team. Competing in what she says will be her final Commonwealth Games, Seema Punia will be looking to end her journey on a high. The 34-year-old who has won two silver and a bronze medal so far will look to go all out this time around.

Triple jumper Arpinder Singh, who won a bronze medal at the 2014 Games, is also bidding to improve the colour of his prize this time around. “I think gold will go for 17m and I feel I can do it,” said Arpinder, the second best jumper among Commonwealth athletes this season with his 16.61 at the Federation Cup.

Also amongst India’s brightest prospects will be 19-year-old high jumper Tejaswin Shankar. The student of Kansas State University, broke his own national record of 2.26m this year with a jump of 2.28m at the Federation Cup this year. That leap was the best amongst Commonwealth Games athletes this year and he is expecting to improve on that performance at the gold coast games. Tejaswin is one of a new generation of athletes who are making massive strides. 18-year-old Hima Das, who will be competing in the individual 400m as well as the relay and 19-year-old Amoj Jacob, who will be competing in the men’s 400m relay

India could even win their first medal on the opening day of the competition itself in the women’s 20km race walk. Race walker B Soumya set a new national record in the women’s 20km walk. Her time of 1.31.28 seconds is the third best by a Commonwealth athlete this season. India’s athletics campaign at the Games will begin with Men’s 20km walk featuring national record holder Irfan KT and Manish Rawat.

With several Indians up amongst the medal winning bracket, coaches are optimistic about the competition. “We are expecting five to six medals this time but don’t ask me what colour they will be,” deputy chief National coach Radhakrishnan Nair said. “And yes, in terms of number of medals, this promises to be our best ever outside India.”",Milkha Singh,https://indianathletics.in/wp-content/uploads/2019/04/16-3.jpg,https://indianathletics.in/indias-athletics-campaign-begins-tomorrow-at-cwg-2018/,Athletics
"Anas betters his own national record, qualifies for IAAF World Championships 2017","May 15, 2017","May 15, 2017
AFI Media

The third and final leg of the Indian Grand Prix 2017 athletics series concluded successfully at the Jawaharlal Nehru Stadium in Delhi on Monday evening, 15 May 2017 as sprinter Muhammed Anas Yahiya shattered his own national record with a flickering timing of 45.32s clinching the gold in Men’s 400m event.

The effort from Keralite also ensured him a berth in the IAAF World Championships 2017 to be held in London from 4-13 August, 2017 for which qualification mark was 45.50s. In June 2016, Anas set the national record with the timing of 45.40s at the Polish Athletics Championships in June 2016.

Rajiv Arokia (46.32s) won the silver while Sachin Baby settled for a bronze medal with the timing of 47.18s.

Anaswas born in a small town of Nilamel in Kerala which is a polestar for talents in athletics and grown up with sports activities around him. His father was also a sprinter during his younger days and the youngster always attempted to fulfill his father’s unaccomplished dreams.

The 22 year old who wanted to be a long-jumper initially, was spotted by physical education instructor, who introduced Anas to athletics when he was less than 10 while he was studying at Mattapally Memorial Higher Secondary School. Ansar noticed the hidden potential in Anas and took him to Kothamangalam where he was introduced to 400m and 400m hurdles.

Soon, the lanky boy was absorbed by Kerala State Sports Council’s elite academy and came under the tutelage of coach P.B.Jaikumar. It was under Jaikumar, Anas made huge strides. He was part of the Kerala’s relay squad that won the silver medal in 4x400m relay in the National Games. There was no looking back for Anas from then on and now he uses all the opportunities that comes on his way to showcase his best to achieve greater heights in his career.

Muhammed Anas was only the third athlete from India to compete in 400m at the Rio Olympics.

India ever had only two runners compete in 400m at the Olympics, the legendary Milkha Singh in 1960 Rome Olympics and K.M.Binu in 2004 Athens Olympics.

Today’s national record of 45.32s will be yet another milestone in the youngster’s career and one that could be a stepping stone to many glory-ridden years ahead.",Milkha Singh,https://indianathletics.in/wp-content/uploads/2019/04/Anas-betters-his-own-national-record-750-420.jpg,https://indianathletics.in/anas-betters-his-own-national-record-qualifies-for-iaaf-world-championships-2017/,Athletics
"Nayana James sails to 6.67m distance, while Shaili Singh settles for second spot","March 20, 2024","Bengaluru : Kerala’s seasoned long jumper Nayana James stole the limelight while hot favourite Shaili Singh representing Uttar Pradesh settled for second spot in the one-day 3rd edition of the Indian Open Jumps Competition here on Wednesday at Anju Bobby George High Performance Center.
Nayana sailed to a distance of 6.67m, season best, in her second attempt to take pole position and eventually won the women’s long jump title. Having no mark in her first attempt didn’t spoil Nayana’s rhythm as she sailed to a distance of 6.67m in her second attempt to dominate the long jump event.
Uttar Pradesh’s 20 year-old Shaili was fancied to win the title but had to settle for a second place with a jump of 6.40m.
Shaili started her campaign with a modest jump of 6.35m and progressed to 6.40m in her fourth attempt. However, she wasn’t able to improve her performance in the remaining jumps to settle for second place.
The men’s long jump title went to Kerala’s Muhammed Anees whose best efforts were 7.94m.
Results:
Women
High Jump: Athira Somaraj (Kerala) 1.76m, Kevinna Ashwine Annavi (Tamil Nadu) 1.74m, Khushi (Haryana) 1.68m.
Pole Vault: Pavithra Venkatesh (Tamil Nadu) 4.15m, Mariya Jaison (Kerala) 3.80m, Sindhushree G (Karnataka) 3.80m.
Triple Jump: Poorva Hitesh Sawant (Maharashtra) 13.31m, Sharvari Avinash P (Maharashtra) 13.31m, Sheena NV (Kerala) 13.18m.
Long jump: Nayana James (Kerala) 6.67m, Shaili Singh (Uttar Pradesh) 6.40m, Pavana Nagaraj (Karnataka) 6.17m.
Men
Pole vault: M Gowtham (Tamil Nadu) 5.10m, Reegan G (Tamil Nadu) 5m, Shekhar Kumar Pandey (Uttar Pradesh) 4.90m.
Long jump: Muhammed Anees (Kerala) 7.94m, Aditya Kumar Singh (Madhya Pradesh) 7.78m, Vishnu Siva Sankar (Delhi) 7.50m
High jump: Jesse Sandesh (Karnataka) 2.20m, Aadarsh Ram (Tamil Nadu) 2.10m, Swadhin Kumar Majhi (Odisha) 2.10m.",Nayana James,https://indianathletics.in/wp-content/uploads/2024/03/articlenayanajames.jpg,https://indianathletics.in/nayana-james-sails-to-6-67m-distance-while-shaili-singh-settles-for-second-spot/,Athletics
Kamalraj and Nayana leaps to silver in Asian Indoors,"February 3, 2018","Feb 3, Tehran: Day -3, the final day of the tournament was the best one for India as it notched up more medals in the jump events.

In Women’s Long Jump, Nayana James won the Silver with a leap of 6.08m behind Thi Tho Thao Bui of Vietnam (6.20m) who clinched the Gold. India’s Neena Varakil took the last medal spot with a jump of 6.06m. It was the same bunch who won medals in 22nd Asian Athletics Championships, where the Indian duo traded places with Neena clinching Silver (6.54m) and Nayana settled for a Bronze (6.42m), both behind the champion Thi Tho Bui (6.54m).

With the current season lined up with several high-profile events, it is seen as a solid start of the season for the duo who ended their last season with some strong performances like a 6.55m gold winning personal best jump in last year’s 21st Federation Cup for Nayana. Neena on the other hand ended the season as a champion at Open Nationals in Chennai with a leap of 6.35m.

In Men’s Triple Jump, Kanakaraj Kamalraj(16.23m) settles for Silver, missing out the Gold in a thin margin to Alsubaie Khaled(16.26m) of Kuwait. Iran’s Seddigh Vahid(15.96) took the last medal position. Kamalraj made his mark in the athletics arena at National Junior Athletics Championships held in Vijayawada last year with his personal best jump of 16.41m, easily shattering the qualification mark of 15.60m and booked his spot for the IAAF World U20 Championships 2018 to be held at Tampere, Finland in the month of July,2018.

Indian Medal Tally: ( 4 Silver, 2 Bronze )

Consolidated Indian Medal Tally:

Triple Jump Women:
Gold : Lrina Ektova (KAZ) 13.79m, Silver: Sheena Nellckal Varkey (IND) 13.37m, Bronze: Thi Thu Thao bui (VIE) 13.22m.

60m Men:
Gold: Taftian (IRN) 6.61s , Silver: Ogunode Tosinjoseph(QAT) 6.63s, Bornze: Kanadasan Elakkiyadasan (IND) 6.67s.

Shot Put Men:
Gold: Ali Samari(IRN) 19.42m, Silver: Tajinder Pal Shing Toor (IND) 19.18m Bronze: 18.81m

Long Jump Women:
Gold; Thi Tho Thao Bui (VIE) 6.20m, Silver: Nayana James (IND) 6.08m, Bronze: Neena Varakil (IND) 6.06m.

Triple Jump Men:
Gold: Alsubaie Khaled(KUW) 16.26, Silver: Kanakaraj Kamalraj (IND) 16.23, Bronze: Seddigh Vahid (IRN) 15.96m",Nayana James,https://indianathletics.in/wp-content/uploads/2019/04/8-4.jpg,https://indianathletics.in/kamalraj-and-nayana-leaps-to-silver-in-asian-indoors/,Athletics
Abha Khatua improves national shot put record to 18.41m,"May 13, 2024","Bhubaneswar:

Maharashtra’s Asian silver medalist, Abha Khatua, hogged the limelight on the second day of the 27th National Federation Senior Athletics Competition here on Monday at Bhubaneswar’s Kalinga Stadium. The 28 years old improved women’s shot put record to 18.41m.

The experienced thrower started her Olympic year with a throw of 17.56m in March in Patiala. On Monday she bettered the national record of 18.06m in her fifth attempt (18.41m).

“I have three more domestic competitions in coming weeks. I should be able to further improve my performance,” she said after winning gold with a national record in shot put.

Away from the throwing circle, focus was on Odisha’s promising sprinter Animesh Kujur as he narrowly missed the national record in the men’s 200m. His gold winning time of 20.62 seconds fell short of the national and meet record of 20.52 seconds which are in the name of Amlan Borgohain set in 2022. “I’m happy that I came so close to improving the national record,” the promising Odisha’s sprinter said. He was confident of further improving his performance during upcoming international exposure in Europe. “Will be competing in two-three quality races in Europe, which will be a good chance to break the national record.”

Odisha’s Srabani Nanda wasn’t able to add women’s 200m gold to the team kitty as she was edged past by Karnataka’s promising sprinter Unnati Aiyappa Bolland in the last five meters of an exciting race.

Results:

Women:

200m: Unnathi Aiyappa Bolland (Karnataka) 23.85 seconds, Srabani Nanda (Odisha) 23.89 seconds, Devyaniba Mahendrasin (Gujarat) 24.14 seconds.

800m: KM Chanda (Delhi) 2:02.62 seconds, Twinkle (Punjab) 2:03.94 seconds, Amandeep Kaur (Punjab) 2:07.66 seconds.

100m hurdles Nithya Ramraj (Tamil Nadu) 13.14 seconds, Pragyan Prasanti Sahu (Odisha) 13.40 seconds, Moumita Mondal (West Bengal) 13.64 seconds.

Long jump: Nayana James (Kerala) 6.53m, Shaili Singh (Uttar Pradesh) 6.34m, Moumita Mondal (West Bengal) 6.18m.

Shot put: Abha Khatua (Maharashtra) 18.41m, Kiran Baliyan (Uttar Pradesh) 16.54m, Shrishti Vig (Delhi) 15.86m.

Men:

200m: Animesh Kujur (Odisha) 20.62 seconds, Nalubothu Shanumaga (Andhra Pradesh) 20.97 secs, Jay Shah (Maharashtra) 21.31 seconds.

800m: Anikesh Chaudhary (Himachal Pradesh) 1:50.16 seconds, Somnath Chauhan (Haryana) 1:50.16 seconds, Mohammed Afsal P (Kerala) 1:50.44 seconds.

5,000m: Sawan Barwal (Himachal Pradesh) 13:51.01 secs, Harmanjot Singh (Madhya Pradesh) 13:51.61 secs, Kiran Matre (Maharashtra) 13:52.62 secs.

110m hurdles: Manav R (Tamil Nadu) 14.03 seconds, Nishanthraja G (Tamil Nadu) 14.22 seconds, Sachin Binu (Kerala) 14.25 seconds.

Discus throw: Nirbhay Singh (Haryana) 55.27m, Gagandeep Singh (Punjab) 54.38m, Oinam Alson Singh (Manipur) 52.03m.

High jump: Chetan B (Karnataka) 2.09m, Swadhin Kumar Majhi (Odisha) 2.09m, Shaik Mohiddin (Andhra Pradesh) 2.05m.

Decathlon: Gokul KR (Kerala) 6762 points, Kamal Singh (Uttar Pradesh) 6685 points, Stalin Joes S (Tamil Nadu) 6630 points.",Nayana James,https://indianathletics.in/wp-content/uploads/2024/05/Article-banner-New.jpg,https://indianathletics.in/abha-khatua-improves-national-shot-put-record-to-18-41m/,Athletics
Focus on women’s long jump during IGP in Bengaluru,"April 29, 2024","Bengaluru

Rivalry between Uttar Pradesh’s promising World U20 silver medalist in long jump, Shaili Singh, and Kerala’s Asian medalist Nayana James to grab top spot in the women’s long jump will be witnessed yet again at One Day Indian Grand Prix 1 scheduled to be held on April 30 at Bengaluru’s Kanteerava Stadium. The competition is sponsored by NEB Sports Entertainment Private Limited.

At the third edition of the Indian Open Jumps competition held recently in Bengaluru, the 28 years old Kerala’s jumper grabbed the limelight with a personal and season best of 6.67m to win the gold medal. Shaili, eight years younger to Nayana had to contend with second spot and her best jump was 6.40m.

As per entries two time-Asian Games champion, Tajinderpal Singh Toor, will also be seen in action in Bengaluru.

World Championships finalist in men’s javelin throw, Manu DP, has also confirmed his entry.

The IGP 1 will be conducted in nine disciplines in both men and women’s sections. The One-Day competition will also act as a warm up session to next month’s track and field meet in Bhubaneswar, Odisha.

The events in both men and women’s group are 100m, 200m, 800m, 3000m steeplechase, high jump, long jump, triple jump shot put and javelin throw.

The men’s 100m has attracted as many as 31 entries. The majority of the sprinters are from Karnataka, while six from Odisha, including talented Prasad Bhoi have confirmed their participation.

Punjab’s sprinter Gurkirat Singh will also be seen in action.

Shankar Lal Swami and Bal Kishan are two prominent long distance runners who will be seen in action in the men’s 3000m steeplechase.

Mohammed Afsal has also confirmed his entry in the men’s 800m.

Odisha’s international sprinter Srabani Nanda will be the main attraction in the women’s 100m and 200m events.",Nayana James,https://indianathletics.in/wp-content/uploads/2024/04/articledaybef750x420.jpg,https://indianathletics.in/focus-on-womens-long-jump-during-igp-in-bengaluru/,Athletics
